"Exposure"
"Mean cell haemoglobin concentration || id:272"
"Mean cell volume || id:273"
"Packed cell volume || id:274"
"Red blood cell count || id:275"
"Celiac disease || id:276"
"Birth length || id:29"
"Birth length || id:29"
"Inflammatory bowel disease || id:292"
"Inflammatory bowel disease || id:293"
"Inflammatory bowel disease || id:294"
"Alzheimer's disease || id:297"
"Alzheimer's disease || id:298"
"HDL cholesterol || id:299"
"Crohn's disease || id:30"
"LDL cholesterol || id:300"
"Total cholesterol || id:301"
"Triglycerides || id:302"
"Tryptophan || id:304"
"Leucine || id:306"
"Cholesterol || id:307"
"Cholesterol || id:307"
"Inflammatory bowel disease || id:31"
"Uridine || id:316"
"Uridine || id:316"
"Ulcerative colitis || id:32"
"Tyrosine || id:325"
"Tyrosine || id:325"
"Stearate (18:0) || id:331"
"Stearate (18:0) || id:331"
"4-acetamidobutanoate || id:339"
"4-acetamidobutanoate || id:339"
"Citrate || id:341"
"Heptanoate (7:0) || id:349"
"Laurate (12:0) || id:350"
"Laurate (12:0) || id:350"
"Proline || id:355"
"Citrulline || id:356"
"Citrulline || id:356"
"Gamma-glutamylglutamine || id:359"
"Gamma-glutamyltyrosine || id:360"
"Betaine || id:362"
"Betaine || id:362"
"X-03094 || id:373"
"X-03094 || id:373"
"Kynurenine || id:375"
"Acetylphosphate || id:378"
"Acetylphosphate || id:378"
"Carnitine || id:379"
"3-methyl-2-oxovalerate || id:383"
"3-methyl-2-oxovalerate || id:383"
"X-18601 || id:396"
"Myo-inositol || id:417"
"1,5-anhydroglucitol (1,5-AG) || id:419"
"X-08402 || id:426"
"2-hydroxyisobutyrate || id:427"
"4-methyl-2-oxopentanoate || id:429"
"4-methyl-2-oxopentanoate || id:429"
"Levulinate (4-oxovalerate) || id:433"
"Levulinate (4-oxovalerate) || id:433"
"X-08988 || id:435"
"X-08988 || id:435"
"Asthma || id:44"
"X-10510 || id:444"
"Indoleacetate || id:446"
"N-acetylglycine || id:449"
"N-acetylglycine || id:449"
"Androsterone sulfate || id:460"
"Acetylcarnitine || id:463"
"Acetylcarnitine || id:463"
"Serine || id:464"
"Serine || id:464"
"Hexanoylcarnitine || id:467"
"Hexanoylcarnitine || id:467"
"Alanine || id:469"
"2-aminobutyrate || id:471"
"2-aminobutyrate || id:471"
"Butyrylcarnitine || id:476"
"Dehydroisoandrosterone sulfate (DHEA-S) || id:478"
"Propionylcarnitine || id:479"
"Hip circumference || id:48"
"Caprylate (8:0) || id:481"
"10-undecenoate (11:1n1) || id:482"
"10-undecenoate (11:1n1) || id:482"
"X-11204 || id:484"
"X-11204 || id:484"
"X-02269 || id:485"
"Hip circumference || id:49"
"X-11261 || id:490"
"X-11261 || id:490"
"X-11315 || id:495"
"X-11315 || id:495"
"X-11317 || id:496"
"X-11317 || id:496"
"1-linoleoylglycerophosphoethanolamine* || id:497"
"1-linoleoylglycerophosphoethanolamine* || id:497"
"X-11327 || id:498"
"Hip circumference || id:50"
"3-dehydrocarnitine* || id:500"
"Pyroglutamine* || id:501"
"Pyroglutamine* || id:501"
"X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide || id:505"
"X-03056--N-[3-(2-Oxopyrrolidin-1-yl)propyl]acetamide || id:505"
"X-11423--O-sulfo-L-tyrosine || id:509"
"Hip circumference || id:51"
"X-11440 || id:513"
"X-11440 || id:513"
"X-11445--5-alpha-pregnan-3beta,20alpha-disulfate || id:517"
"X-11469 || id:519"
"Hip circumference || id:52"
"X-11491 || id:524"
"X-11491 || id:524"
"HWESASXX* || id:526"
"HWESASXX* || id:526"
"X-11529 || id:528"
"X-11529 || id:528"
"Hip circumference || id:53"
"X-11538 || id:531"
"X-11538 || id:531"
"X-11593--O-methylascorbate* || id:536"
"ADSGEGDFXAEGGGVR* || id:539"
"Hip circumference || id:54"
"X-11787 || id:541"
"X-11792 || id:542"
"X-11793--oxidized bilirubin* || id:543"
"X-11793--oxidized bilirubin* || id:543"
"Hip circumference || id:55"
"1-arachidonoylglycerophosphocholine* || id:558"
"1-arachidonoylglycerophosphocholine* || id:558"
"Hip circumference || id:56"
"X-11905 || id:560"
"X-11905 || id:560"
"Hip circumference || id:57"
"X-12063 || id:570"
"Gamma-glutamylphenylalanine || id:572"
"Isobutyrylcarnitine || id:573"
"Erythronate* || id:578"
"Hip circumference || id:58"
"X-12092 || id:580"
"X-12093 || id:581"
"X-12100--hydroxytryptophan* || id:584"
"X-12188 || id:587"
"Hip circumference || id:59"
"X-12244--N-acetylcarnosine || id:596"
"Coronary heart disease || id:6"
"Waist circumference || id:60"
"ADpSGEGDFXAEGGGVR* || id:601"
"ADpSGEGDFXAEGGGVR* || id:601"
"1-eicosatrienoylglycerophosphocholine* || id:602"
"Waist circumference || id:61"
"X-12456 || id:613"
"X-12456 || id:613"
"Octanoylcarnitine || id:615"
"Octanoylcarnitine || id:615"
"Alpha-hydroxyisovalerate || id:616"
"Decanoylcarnitine || id:618"
"Decanoylcarnitine || id:618"
"Waist circumference || id:62"
"Epiandrosterone sulfate || id:627"
"X-12510--2-aminooctanoic acid || id:629"
"X-12510--2-aminooctanoic acid || id:629"
"Waist circumference || id:63"
"X-12524 || id:630"
"X-12524 || id:630"
"X-12556 || id:633"
"1-arachidonoylglycerophosphoinositol* || id:634"
"1-arachidonoylglycerophosphoinositol* || id:634"
"X-12644 || id:636"
"X-12644 || id:636"
"Asparagine || id:638"
"Waist circumference || id:64"
"X-12696 || id:640"
"X-12712 || id:642"
"X-12712 || id:642"
"X-12728 || id:646"
"Waist circumference || id:65"
"Isovalerylcarnitine || id:652"
"Bradykinin, des-arg(9) || id:656"
"Waist circumference || id:66"
"X-12798 || id:661"
"X-12844 || id:665"
"X-12850 || id:667"
"X-12850 || id:667"
"Waist circumference || id:67"
"X-12855 || id:670"
"X-13215 || id:675"
"N2,N2-dimethylguanosine || id:679"
"Waist circumference || id:68"
"1-arachidonoylglycerophosphoethanolamine* || id:682"
"X-13429 || id:683"
"X-13429 || id:683"
"X-13431--nonanoylcarnitine* || id:684"
"X-13435 || id:685"
"Waist circumference || id:69"
"X-13496 || id:691"
"X-13496 || id:691"
"X-13548 || id:693"
"Hydroxyisovaleroyl carnitine || id:698"
"Glutaroyl carnitine || id:699"
"Coronary heart disease || id:7"
"Waist circumference || id:70"
"1-palmitoylglycerophosphoethanolamine || id:707"
"1-palmitoylglycerophosphoethanolamine || id:707"
"Tetradecanedioate || id:709"
"Tetradecanedioate || id:709"
"Waist circumference || id:71"
"Hexadecanedioate || id:711"
"Dihomo-linolenate (20:3n3 or n6) || id:712"
"X-14189--leucylalanine || id:719"
"Waist-to-hip ratio || id:72"
"X-14205--alpha-glutamyltyrosine || id:720"
"X-14208--phenylalanylserine || id:721"
"X-14304--leucylalanine || id:722"
"X-14626 || id:729"
"X-14626 || id:729"
"Waist-to-hip ratio || id:73"
"Octadecanedioate || id:735"
"Waist-to-hip ratio || id:74"
"Succinylcarnitine || id:742"
"5alpha-androstan-3beta,17beta-diol disulfate || id:746"
"4-androsten-3beta,17beta-diol disulfate 1* || id:747"
"4-androsten-3beta,17beta-diol disulfate 2* || id:748"
"Waist-to-hip ratio || id:75"
"Palmitoyl sphingomyelin || id:751"
"Palmitoyl sphingomyelin || id:751"
"Cis-4-decenoyl carnitine || id:753"
"Cis-4-decenoyl carnitine || id:753"
"Years of schooling || id:755"
"Fasting glucose || id:757"
"HbA1C || id:758"
"Waist-to-hip ratio || id:76"
"Waist-to-hip ratio || id:76"
"Corrected insulin response || id:761"
"Corrected insulin response || id:761"
"Corrected insulin response || id:762"
"Fasting proinsulin || id:769"
"Waist-to-hip ratio || id:77"
"HOMA-B || id:770"
"Fasting glucose || id:773"
"Fasting insulin || id:774"
"Fasting insulin || id:775"
"2hr glucose || id:776"
"Fasting glucose || id:777"
"Fasting insulin || id:778"
"Fasting insulin || id:779"
"Waist-to-hip ratio || id:78"
"HDL cholesterol || id:780"
"LDL cholesterol || id:781"
"Total cholesterol || id:782"
"Triglycerides || id:783"
"Body mass index || id:785"
"Urate || id:789"
"Waist-to-hip ratio || id:79"
"Urate || id:790"
"Urate || id:791"
"Urate || id:791"
"Urate || id:792"
"Urate || id:792"
"Urate || id:793"
"Urate || id:794"
"Urate || id:794"
"Urate || id:795"
"Urate || id:795"
"Urate || id:796"
"Urate || id:797"
"Urate || id:797"
"Myocardial infarction || id:798"
"Coronary heart disease || id:8"
"Waist-to-hip ratio || id:80"
"Bipolar disorder || id:800"
"Bipolar disorder || id:801"
"PGC cross-disorder traits || id:803"
"PGC cross-disorder traits || id:803"
"Waist-to-hip ratio || id:81"
"Parkinson's disease || id:812"
"Systemic lupus erythematosus || id:815"
"Neuroblastoma || id:816"
"Waist-to-hip ratio || id:82"
"Waist-to-hip ratio || id:83"
"Rheumatoid arthritis || id:831"
"Rheumatoid arthritis || id:832"
"Rheumatoid arthritis || id:833"
"Rheumatoid arthritis || id:834"
"Body mass index || id:835"
"College completion || id:836"
"Years of schooling || id:837"
"Years of schooling || id:837"
"Acetoacetate || id:838"
"Alanine || id:840"
"Albumin || id:841"
"Apolipoprotein A-I || id:842"
"Apolipoprotein B || id:843"
"Ratio of bisallylic groups to double bonds || id:844"
"Ratio of bisallylic groups to double bonds || id:844"
"Ratio of bisallylic groups to total fatty acids || id:845"
"Ratio of bisallylic groups to total fatty acids || id:845"
"Average number of methylene groups per double bond || id:847"
"Average number of methylene groups per double bond || id:847"
"Average number of methylene groups in a fatty acid chain || id:848"
"Average number of methylene groups in a fatty acid chain || id:848"
"Citrate || id:849"
"Extreme body mass index || id:85"
"Creatinine || id:850"
"Average number of double bonds in a fatty acid chain || id:851"
"Average number of double bonds in a fatty acid chain || id:851"
"22:6, docosahexaenoic acid || id:852"
"Free cholesterol to esterified cholesterol ratio || id:853"
"Omega-3 fatty acids || id:855"
"Omega-6 fatty acids || id:856"
"Omega-7, omega-9 and saturated fatty acids || id:857"
"Free cholesterol || id:858"
"Glucose || id:859"
"Glucose || id:859"
"Extreme height || id:86"
"Glutamine || id:860"
"Glycoproteins || id:862"
"Glycoprotein acetyls || id:863"
"Total cholesterol in HDL || id:864"
"Mean diameter for HDL particles || id:865"
"Histidine || id:866"
"Total cholesterol in IDL || id:867"
"Free cholesterol in IDL || id:868"
"Total lipids in IDL || id:869"
"Extreme waist-to-hip ratio || id:87"
"Concentration of IDL particles || id:870"
"Phospholipids in IDL || id:871"
"Triglycerides in IDL || id:872"
"Total cholesterol in large HDL || id:874"
"Cholesterol esters in large HDL || id:875"
"Free cholesterol in large HDL || id:876"
"Total lipids in large HDL || id:877"
"Concentration of large HDL particles || id:878"
"Phospholipids in large HDL || id:879"
"Total cholesterol in large LDL || id:880"
"Cholesterol esters in large VLDL || id:881"
"Free cholesterol in large LDL || id:882"
"Total lipids in large LDL || id:883"
"Concentration of large LDL particles || id:884"
"Phospholipids in large LDL || id:885"
"Total cholesterol in large VLDL || id:886"
"Cholesterol esters in large VLDL || id:887"
"Free cholesterol in large VLDL || id:888"
"Total lipids in large VLDL || id:889"
"Height || id:89"
"Concentration of large VLDL particles || id:890"
"Phospholipids in large VLDL || id:891"
"Triglycerides in large VLDL || id:892"
"18:2, linoleic acid (LA) || id:893"
"Lactate || id:894"
"Total cholesterol in LDL || id:895"
"Mean diameter for LDL particles || id:896"
"Leucine || id:897"
"Total cholesterol in medium HDL || id:898"
"Total cholesterol in medium HDL || id:898"
"Cholesterol esters in medium HDL || id:899"
"Coronary heart disease || id:9"
"Obesity class 1 || id:90"
"Free cholesterol in medium HDL || id:900"
"Free cholesterol in medium HDL || id:900"
"Total lipids in medium HDL || id:901"
"Total lipids in medium HDL || id:901"
"Concentration of medium HDL particles || id:902"
"Concentration of medium HDL particles || id:902"
"Phospholipids in medium HDL || id:903"
"Total cholesterol in medium LDL || id:904"
"Cholesterol esters in medium LDL || id:905"
"Total lipids in medium LDL || id:906"
"Concentration of medium LDL particles || id:907"
"Phospholipids in medium LDL || id:908"
"Total cholesterol in medium VLDL || id:909"
"Obesity class 2 || id:91"
"Cholesterol esters in medium VLDL || id:910"
"Free cholesterol in medium VLDL || id:911"
"Total lipids in medium VLDL || id:912"
"Concentration of medium VLDL particles || id:913"
"Phospholipids in medium VLDL || id:914"
"Triglycerides in medium VLDL || id:915"
"Mono-unsaturated fatty acids || id:916"
"Mono-unsaturated fatty acids || id:916"
"Other polyunsaturated fatty acids than 18:2 || id:917"
"Phosphatidylcholine and other cholines || id:918"
"Phosphatidylcholine and other cholines || id:918"
"Phenylalanine || id:919"
"Obesity class 3 || id:92"
"Obesity class 3 || id:92"
"Total lipids in small HDL || id:921"
"Concentration of small HDL particles || id:922"
"Concentration of small HDL particles || id:922"
"Triglycerides in small HDL || id:923"
"Total cholesterol in small LDL || id:924"
"Total lipids in small LDL || id:925"
"Concentration of small LDL particles || id:926"
"Total cholesterol in small VLDL || id:927"
"Free cholesterol in small VLDL || id:928"
"Total lipids in small VLDL || id:929"
"Overweight || id:93"
"Concentration of small VLDL particles || id:930"
"Phospholipids in small VLDL || id:931"
"Triglycerides in small VLDL || id:932"
"Serum total cholesterol || id:933"
"Serum total triglycerides || id:934"
"Sphingomyelins || id:935"
"Total fatty acids || id:936"
"Total phosphoglycerides || id:937"
"Tyrosine || id:938"
"Body mass index || id:94"
"Valine || id:940"
"Valine || id:940"
"Mean diameter for VLDL particles || id:941"
"Total cholesterol in very large HDL || id:942"
"Cholesterol esters in very large HDL || id:943"
"Free cholesterol in very large HDL || id:944"
"Total lipids in very large HDL || id:945"
"Concentration of very large HDL particles || id:946"
"Phospholipids in very large HDL || id:947"
"Triglycerides in very large HDL || id:948"
"Total lipids in very large VLDL || id:949"
"Body mass index || id:95"
"Concentration of very large VLDL particles || id:950"
"Phospholipids in very large VLDL || id:951"
"Triglycerides in very large VLDL || id:952"
"Total lipids in very small VLDL || id:953"
"Concentration of very small VLDL particles || id:954"
"Phospholipids in very small VLDL || id:955"
"Triglycerides in very small VLDL || id:956"
"Total lipids in chylomicrons and largest VLDL particles || id:957"
"Concentration of chylomicrons and largest VLDL particles || id:958"
"Phospholipids in chylomicrons and largest VLDL particles || id:959"
"Height || id:96"
"Triglycerides in chylomicrons and largest VLDL particles || id:960"
"Lung adenocarcinoma || id:965"
"Lung cancer || id:966"
"Lung cancer || id:966"
"Squamous cell lung cancer || id:967"
"Squamous cell lung cancer || id:967"
"Ulcerative colitis || id:968"
"Ulcerative colitis || id:969"
"Height || id:97"
"Ulcerative colitis || id:970"
"Ulcerative colitis || id:973"
"Body mass index || id:974"
"Paget's disease || id:975"
"Paget's disease || id:975"
"Type 2 diabetes || id:976"
"Forearm bone mineral density || id:977"
"Femoral neck bone mineral density || id:980"
"Lumbar spine bone mineral density || id:982"
"Hirschsprung's disease || id:983"
"Hip circumference || id:99"
"Bulimia nervosa || id:990"
"Bulimia nervosa || id:990"
"Eczema || id:996"
"Body fat || id:999"
"Getting up in morning || id:UKB-a:10"
"Non-cancer illness code  self-reported: psoriasis || id:UKB-a:100"
"Non-cancer illness code  self-reported: malabsorption/coeliac disease || id:UKB-a:101"
"Non-cancer illness code  self-reported: diverticular disease/diverticulitis || id:UKB-a:102"
"Non-cancer illness code  self-reported: crohns disease || id:UKB-a:103"
"Non-cancer illness code  self-reported: ulcerative colitis || id:UKB-a:104"
"Non-cancer illness code  self-reported: rheumatoid arthritis || id:UKB-a:105"
"Non-cancer illness code  self-reported: osteoarthritis || id:UKB-a:106"
"Non-cancer illness code  self-reported: gout || id:UKB-a:107"
"Non-cancer illness code  self-reported: high cholesterol || id:UKB-a:108"
"Morning/evening person (chronotype) || id:UKB-a:11"
"Non-cancer illness code  self-reported: varicose veins || id:UKB-a:110"
"Non-cancer illness code  self-reported: pneumothorax || id:UKB-a:111"
"Non-cancer illness code  self-reported: hypertrophic cardiomyopathy (hcm / hocm) || id:UKB-a:114"
"Non-cancer illness code  self-reported: vitiligo || id:UKB-a:115"
"Treatment/medication code: lisinopril || id:UKB-a:116"
"Treatment/medication code: ramipril || id:UKB-a:117"
"Treatment/medication code: ramipril || id:UKB-a:117"
"Treatment/medication code: isosorbide dinitrate || id:UKB-a:119"
"Nap during day || id:UKB-a:12"
"Treatment/medication code: tranexamic acid || id:UKB-a:120"
"Treatment/medication code: simvastatin || id:UKB-a:121"
"Treatment/medication code: ventolin 100micrograms inhaler || id:UKB-a:122"
"Treatment/medication code: atrovent 20micrograms inhaler || id:UKB-a:123"
"Treatment/medication code: becotide 50 inhaler || id:UKB-a:124"
"Treatment/medication code: kapake tablet || id:UKB-a:125"
"Treatment/medication code: lisinopril+hydrochlorothiazide 10mg/12.5mg tablet || id:UKB-a:127"
"Sleeplessness / insomnia || id:UKB-a:13"
"Treatment/medication code: atenolol || id:UKB-a:131"
"Treatment/medication code: atenolol || id:UKB-a:131"
"Treatment/medication code: aspirin || id:UKB-a:132"
"Treatment/medication code: logynon tablet || id:UKB-a:133"
"Treatment/medication code: hydroxocobalamin product || id:UKB-a:134"
"Treatment/medication code: ibuprofen || id:UKB-a:136"
"Treatment/medication code: morphine || id:UKB-a:137"
"Treatment/medication code: quinine || id:UKB-a:138"
"Treatment/medication code: quinine || id:UKB-a:138"
"Treatment/medication code: gliclazide || id:UKB-a:139"
"Snoring || id:UKB-a:14"
"Treatment/medication code: carbimazole || id:UKB-a:140"
"Treatment/medication code: prednisolone || id:UKB-a:141"
"Treatment/medication code: allopurinol || id:UKB-a:142"
"Treatment/medication code: rhinocort 50micrograms nasal spray || id:UKB-a:144"
"Treatment/medication code: dothiepin || id:UKB-a:147"
"Treatment/medication code: bisoprolol || id:UKB-a:148"
"Treatment/medication code: doxazosin || id:UKB-a:149"
"Treatment/medication code: doxazosin || id:UKB-a:149"
"Daytime dozing / sleeping (narcolepsy) || id:UKB-a:15"
"Treatment/medication code: amlodipine || id:UKB-a:150"
"Treatment/medication code: salbutamol || id:UKB-a:151"
"Treatment/medication code: eumovate cream || id:UKB-a:152"
"Treatment/medication code: eumovate cream || id:UKB-a:152"
"Treatment/medication code: insulin product || id:UKB-a:153"
"Treatment/medication code: liothyronine || id:UKB-a:157"
"Treatment/medication code: thyroxine product || id:UKB-a:158"
"Treatment/medication code: metformin || id:UKB-a:159"
"Current tobacco smoking || id:UKB-a:16"
"Treatment/medication code: warfarin || id:UKB-a:160"
"Treatment/medication code: flecainide || id:UKB-a:163"
"Treatment/medication code: flecainide || id:UKB-a:163"
"Treatment/medication code: nicorandil || id:UKB-a:165"
"Past tobacco smoking || id:UKB-a:17"
"Treatment/medication code: co-amilofruse || id:UKB-a:173"
"Treatment/medication code: co-amilofruse || id:UKB-a:173"
"Treatment/medication code: letrozole || id:UKB-a:174"
"Treatment/medication code: atorvastatin || id:UKB-a:176"
"Treatment/medication code: clopidogrel || id:UKB-a:180"
"Treatment/medication code: indivina 1mg/2.5mg tablet || id:UKB-a:181"
"Treatment/medication code: seretide 50 evohaler || id:UKB-a:183"
"Treatment/medication code: arcoxia 90mg tablet || id:UKB-a:185"
"Treatment/medication code: cipralex 5mg tablet || id:UKB-a:189"
"Treatment/medication code: levothyroxine sodium || id:UKB-a:190"
"Treatment/medication code: ezetimibe || id:UKB-a:191"
"Treatment/medication code: testogel 50mg gel 5g sachet || id:UKB-a:192"
"Treatment/medication code: bendroflumethiazide || id:UKB-a:193"
"Treatment/medication code: paracetamol || id:UKB-a:194"
"Fluid intelligence score || id:UKB-a:196"
"Prospective memory result || id:UKB-a:197"
"Prospective memory result || id:UKB-a:197"
"Birth weight || id:UKB-a:198"
"Mean time to correctly identify matches || id:UKB-a:199"
"Exposure to tobacco smoke outside home || id:UKB-a:20"
"Suffer from 'nerves' || id:UKB-a:200"
"Illnesses of father: Heart disease || id:UKB-a:201"
"Illnesses of father: None of the above (group 1) || id:UKB-a:202"
"Illnesses of father: Prostate cancer || id:UKB-a:204"
"Illnesses of father: Lung cancer || id:UKB-a:205"
"Illnesses of father: Lung cancer || id:UKB-a:205"
"Illnesses of father: High blood pressure || id:UKB-a:207"
"Illnesses of father: High blood pressure || id:UKB-a:207"
"Illnesses of father: Diabetes || id:UKB-a:208"
"Illnesses of mother: Heart disease || id:UKB-a:209"
"Illnesses of mother: Heart disease || id:UKB-a:209"
"Number of self-reported cancers || id:UKB-a:21"
"Illnesses of mother: Alzheimer's disease/dementia || id:UKB-a:210"
"Illnesses of mother: None of the above (group 1) || id:UKB-a:211"
"Illnesses of mother: Breast cancer || id:UKB-a:213"
"Illnesses of mother: Chronic bronchitis/emphysema || id:UKB-a:214"
"Illnesses of mother: High blood pressure || id:UKB-a:215"
"Illnesses of mother: Diabetes || id:UKB-a:216"
"Illnesses of siblings: Heart disease || id:UKB-a:217"
"Illnesses of siblings: Heart disease || id:UKB-a:217"
"Illnesses of siblings: None of the above (group 1) || id:UKB-a:218"
"Number of self-reported non-cancer illnesses || id:UKB-a:22"
"Illnesses of siblings: High blood pressure || id:UKB-a:222"
"Illnesses of siblings: Diabetes || id:UKB-a:223"
"Smoking status: Previous || id:UKB-a:224"
"Smoking status: Current || id:UKB-a:225"
"Home area population density - urban or rural: Scotland - Large Urban Area || id:UKB-a:228"
"Number of operations  self-reported || id:UKB-a:23"
"Neuroticism score || id:UKB-a:230"
"Forced expiratory volume in 1-second (FEV1)  Best measure || id:UKB-a:231"
"Forced vital capacity (FVC)  Best measure || id:UKB-a:232"
"Forced expiratory volume in 1-second (FEV1)  predicted || id:UKB-a:234"
"Forced expiratory volume in 1-second (FEV1)  predicted percentage || id:UKB-a:235"
"Ever smoked || id:UKB-a:236"
"Pack years of smoking PREVIEW ONLY || id:UKB-a:237"
"Pack years adult smoking as proportion of life span exposed to smoking PREVIEW ONLY || id:UKB-a:238"
"Loneliness  isolation || id:UKB-a:239"
"Loneliness  isolation || id:UKB-a:239"
"Number of treatments/medications taken || id:UKB-a:24"
"Guilty feelings || id:UKB-a:240"
"Risk taking || id:UKB-a:241"
"Frequency of depressed mood in last 2 weeks || id:UKB-a:242"
"Frequency of unenthusiasm / disinterest in last 2 weeks || id:UKB-a:243"
"Frequency of tenseness / restlessness in last 2 weeks || id:UKB-a:244"
"Frequency of tiredness / lethargy in last 2 weeks || id:UKB-a:245"
"Seen doctor (GP) for nerves  anxiety  tension or depression || id:UKB-a:246"
"Seen a psychiatrist for nerves  anxiety  tension or depression || id:UKB-a:247"
"Body mass index (BMI) || id:UKB-a:248"
"Weight || id:UKB-a:249"
"Alcohol intake frequency. || id:UKB-a:25"
"Overall health rating || id:UKB-a:251"
"Long-standing illness  disability or infirmity || id:UKB-a:252"
"Doctor diagnosed hayfever or allergic rhinitis || id:UKB-a:254"
"Doctor diagnosed asthma || id:UKB-a:255"
"Hearing difficulty/problems: Yes || id:UKB-a:257"
"Bring up phlegm/sputum/mucus on most days || id:UKB-a:259"
"Bring up phlegm/sputum/mucus on most days || id:UKB-a:259"
"Average weekly red wine intake || id:UKB-a:26"
"Tobacco smoking: Ex-smoker || id:UKB-a:260"
"Hearing difficulty/problems with background noise || id:UKB-a:261"
"Falls in the last year || id:UKB-a:262"
"Body fat percentage || id:UKB-a:264"
"Whole body fat mass || id:UKB-a:265"
"Impedance of whole body || id:UKB-a:269"
"Average weekly champagne plus white wine intake || id:UKB-a:27"
"Average weekly champagne plus white wine intake || id:UKB-a:27"
"Impedance of leg (right) || id:UKB-a:270"
"Impedance of leg (left) || id:UKB-a:271"
"Impedance of arm (right) || id:UKB-a:272"
"Impedance of arm (left) || id:UKB-a:273"
"Leg fat percentage (right) || id:UKB-a:274"
"Leg fat mass (right) || id:UKB-a:275"
"Leg fat-free mass (right) || id:UKB-a:276"
"Leg predicted mass (right) || id:UKB-a:277"
"Leg fat percentage (left) || id:UKB-a:278"
"Leg fat mass (left) || id:UKB-a:279"
"Average weekly beer plus cider intake || id:UKB-a:28"
"Leg fat-free mass (left) || id:UKB-a:280"
"Leg predicted mass (left) || id:UKB-a:281"
